symbol,name,price,market_cap,revenue_ttm,net_income_ttm,shares_out,eps_ttm,pe_ratio,forward_pe,dividend,ex_dividend_date,volume,open,previous_close,days_range,52_week_range,beta,analysts,price_target,earnings_date,industry,sector,ipo_date,stock_exchange,employees,website
BF.B,Brown-Forman Corporation,40.80,19.28B,4.09B,988.00M,472.66M,2.07,19.70,22.79,$0.87 (2.14%),"Sep 3, 2024","2,387,894",40.95,41.00,40.60 - 41.46,40.08 - 60.97,0.76,Hold,50.91 (+24.78%),"Dec 5, 2024",Beverages - Wineries & Distilleries,Consumer Staples,1870,NYSE,"5,700",https://www.brown-forman.com
KEY,KeyCorp,19.16,18.99B,4.85B,5.00M,991.28M,0.00,"3,798.60",13.41,$0.82 (4.28%),"Aug 27, 2024","7,943,239",19.21,19.14,18.96 - 19.35,11.64 - 20.00,1.23,Buy,18.21 (-4.96%),"Oct 17, 2024",Banks - Regional,Financials,1825,NYSE,"17,692",https://www.key.com
MAA,"Mid-America Apartment Communities, Inc.",158.09,18.96B,2.18B,517.46M,119.96M,4.43,35.66,38.68,$5.88 (3.72%),"Oct 15, 2024","553,097",156.91,157.37,155.91 - 158.51,120.32 - 167.39,0.87,Buy,167.24 (+5.79%),"Oct 30, 2024",REIT - Residential,Real Estate,"Jan 28, 1994",NYSE,"2,427",https://www.maac.com
OMC,Omnicom Group Inc.,96.86,18.90B,15.43B,1.46B,195.09M,7.33,13.22,11.51,$2.80 (2.89%),"Sep 20, 2024","6,697,737",103.34,105.04,96.25 - 104.42,77.14 - 107.00,0.97,Buy,111.38 (+14.99%),"Oct 15, 2024",Advertising Agencies,Communication Services,1944,NYSE,"75,900",https://www.omnicomgroup.com
CTRA,Coterra Energy Inc.,25.58,18.84B,5.50B,1.24B,736.61M,1.65,15.49,10.24,$0.84 (3.28%),"Nov 14, 2024","5,939,992",25.60,25.43,25.46 - 26.14,22.30 - 28.90,0.20,Strong Buy,32.25 (+26.08%),"Oct 31, 2024",Oil & Gas Exploration & Production,Energy,"Feb 7, 1990",NYSE,894,https://www.coterra.com
SNA,Snap-on Incorporated,357.06,18.75B,5.10B,1.04B,52.51M,19.45,18.36,18.02,$7.44 (2.08%),"Aug 19, 2024","342,492",357.82,357.79,356.71 - 362.60,252.98 - 365.35,0.95,Buy,345.40 (-3.27%),"Oct 17, 2024",Tools & Accessories,Industrials,1920,NYSE,"13,200",https://www.snapon.com
NRG,"NRG Energy, Inc.",92.19,18.67B,28.12B,897.00M,202.57M,4.16,22.14,13.96,$1.63 (1.77%),"Nov 1, 2024","1,995,064",91.62,91.64,91.23 - 92.92,44.90 - 102.84,1.09,Buy,96.86 (+5.07%),"Nov 8, 2024",Utilities - Independent Power Producers,Utilities,"May 25, 2000",NYSE,"18,131",https://www.nrg.com
ARE,"Alexandria Real Estate Equities, Inc.",105.58,18.45B,3.09B,282.55M,174.76M,1.64,64.19,33.02,$5.20 (4.93%),"Sep 30, 2024","999,297",106.79,108.27,104.90 - 107.53,102.24 - 135.45,1.18,Buy,130.10 (+23.22%),"Oct 21, 2024",REIT - Office,Real Estate,"May 27, 1997",NYSE,568,https://www.are.com
JBHT,"J.B. Hunt Transport Services, Inc.",182.35,18.39B,12.24B,568.97M,100.83M,5.50,33.16,26.76,$1.72 (0.94%),"Nov 8, 2024","713,309",184.69,184.51,181.55 - 185.22,153.12 - 219.51,1.14,Buy,189.33 (+3.83%),"Oct 15, 2024",Integrated Freight & Logistics,Industrials,1961,NASDAQ,"34,718",https://www.jbhunt.com
FDS,FactSet Research Systems Inc.,483.90,18.38B,2.20B,537.13M,37.99M,13.91,34.79,28.15,$4.16 (0.86%),"Aug 30, 2024","375,391",493.56,495.72,481.17 - 494.77,391.84 - 499.87,0.75,Sell,455.54 (-5.86%),"Dec 17, 2024",Financial Data & Stock Exchanges,Financials,"Jul 3, 1996",NYSE,"12,237",https://www.factset.com
HOLX,"Hologic, Inc.",78.60,18.26B,3.99B,701.50M,232.27M,2.92,26.96,18.41,n/a,n/a,"1,748,920",77.63,77.54,77.46 - 78.80,67.59 - 84.67,0.99,Buy,89.25 (+13.55%),"Nov 4, 2024",Medical Instruments & Supplies,Healthcare,"Jun 21, 1990",NASDAQ,"6,990",https://www.hologic.com
PODD,Insulet Corporation,260.12,18.25B,1.98B,420.90M,70.14M,5.74,45.35,70.58,n/a,n/a,"916,463",261.00,261.16,257.43 - 264.57,160.19 - 279.40,1.22,Buy,251.53 (-3.3%),"Nov 7, 2024",Medical Devices,Healthcare,"May 15, 2007",NASDAQ,"3,000",https://www.insulet.com
GEN,Gen Digital Inc.,29.58,18.23B,3.86B,624.00M,616.20M,0.99,29.93,12.76,$0.50 (1.69%),"Nov 18, 2024","2,205,064",29.99,30.04,29.48 - 30.05,19.08 - 30.89,1.05,Buy,27.80 (-6.02%),"Oct 30, 2024",Software - Infrastructure,Technology,1982,NASDAQ,"3,400",https://www.gendigital.com
L,Loews Corporation,83.67,18.22B,17.22B,1.67B,217.78M,7.53,11.11,n/a,$0.25 (0.30%),"Aug 21, 2024","937,834",83.01,82.80,82.75 - 83.88,66.60 - 84.56,0.82,n/a,n/a,"Nov 4, 2024",Insurance - Property & Casualty,Financials,1969,NYSE,"12,280",https://www.loews.com
BALL,Ball Corporation,60.92,18.18B,13.79B,4.19B,298.43M,13.40,25.31,17.83,$0.80 (1.31%),"Dec 2, 2024","2,020,553",61.58,61.94,60.88 - 61.93,51.65 - 71.32,0.90,Hold,69.67 (+14.36%),"Oct 31, 2024",Packaging & Containers,Consumer Discretionary,1880,NYSE,"21,000",https://www.ball.com
DGX,Quest Diagnostics Incorporated,160.44,17.91B,9.54B,838.00M,111.62M,7.44,21.57,16.97,$3.00 (1.87%),"Oct 4, 2024","1,428,804",156.75,156.84,156.75 - 162.13,123.04 - 162.59,0.89,Buy,163.38 (+1.83%),"Oct 22, 2024",Diagnostics & Research,Healthcare,"Dec 17, 1996",NYSE,"48,000",https://www.questdiagnostics.com
PNR,Pentair plc,105.92,17.50B,4.09B,667.00M,165.23M,4.00,26.49,22.49,$0.92 (0.87%),"Oct 18, 2024","1,161,991",105.31,105.86,104.70 - 106.32,62.05 - 107.78,1.19,Buy,105.50 (-0.4%),"Oct 22, 2024",Specialty Industrial Machinery,Industrials,1966,NYSE,"10,500",https://www.pentair.com
J,Jacobs Solutions Inc.,140.01,17.40B,16.95B,640.12M,124.25M,5.07,27.56,23.51,$1.16 (0.83%),"Oct 25, 2024","1,031,415",140.22,140.61,138.89 - 141.28,100.84 - 150.54,0.70,Buy,159.30 (+13.78%),"Nov 19, 2024",Engineering & Construction,Industrials,1947,NYSE,"60,000",https://www.jacobs.com
VRSN,"VeriSign, Inc.",180.88,17.38B,1.54B,858.90M,96.10M,8.60,21.02,21.51,n/a,n/a,"580,393",184.32,184.36,180.36 - 185.84,167.05 - 220.91,0.91,Buy,218.00 (+20.52%),"Oct 24, 2024",Software - Infrastructure,Technology,"Jan 29, 1998",NASDAQ,908,https://www.verisign.com
IEX,IDEX Corporation,227.83,17.25B,3.19B,490.40M,75.72M,6.45,35.32,27.29,$2.76 (1.21%),"Oct 11, 2024","1,896,161",229.43,229.39,227.71 - 231.32,189.51 - 246.36,0.95,Buy,241.14 (+5.84%),"Oct 29, 2024",Specialty Industrial Machinery,Industrials,"Jun 21, 1991",NYSE,"8,800",https://www.idexcorp.com
TRMB,Trimble Inc.,70.62,17.25B,3.63B,1.48B,244.21M,5.97,11.83,23.73,n/a,n/a,"1,112,213",70.29,70.74,69.57 - 70.88,42.83 - 74.22,1.49,Buy,74.83 (+5.96%),"Nov 6, 2024",Scientific & Technical Instruments,Technology,"Jul 20, 1990",NASDAQ,"12,700",https://www.trimble.com
ULTA,"Ulta Beauty, Inc.",365.17,17.20B,11.32B,1.21B,47.11M,24.93,14.65,16.10,n/a,n/a,"1,440,397",362.67,382.77,361.66 - 377.94,318.17 - 574.76,1.33,Buy,425.56 (+16.54%),"Dec 5, 2024",Specialty Retail,Consumer Discretionary,"Oct 25, 2007",NASDAQ,"56,000",https://www.ulta.com
NI,NiSource Inc.,36.57,17.07B,5.29B,740.80M,466.78M,1.64,22.28,19.86,$1.06 (2.90%),"Oct 31, 2024","9,191,552",36.06,36.02,36.03 - 36.61,24.80 - 36.61,0.51,Strong Buy,37.50 (+2.54%),"Oct 30, 2024",Utilities - Regulated Gas,Utilities,1912,NYSE,"7,411",https://www.nisource.com
GPC,Genuine Parts Company,122.62,17.05B,23.30B,1.09B,139.04M,7.76,15.80,14.77,$4.00 (3.26%),"Sep 6, 2024","1,077,340",124.46,123.85,122.38 - 124.95,112.74 - 164.45,0.93,Buy,134.29 (+9.52%),"Oct 22, 2024",Auto Parts,Consumer Discretionary,1928,NYSE,"60,000",https://www.genpt.com
MAS,Masco Corporation,78.42,16.92B,7.88B,831.00M,215.75M,3.76,20.87,18.11,$1.16 (1.48%),"Nov 8, 2024","1,181,071",78.68,79.19,78.11 - 79.46,58.89 - 86.70,1.25,Buy,84.82 (+8.16%),"Oct 29, 2024",Building Products & Equipment,Industrials,1929,NYSE,"18,000",https://www.masco.com
NWS,News Corporation,31.69,16.85B,10.16B,355.00M,189.71M,0.62,47.48,33.77,$0.20 (0.63%),"Sep 11, 2024","1,080,375",31.92,31.83,31.65 - 32.45,21.82 - 32.75,1.35,Strong Buy,38.67 (+22.03%),"Nov 7, 2024",Entertainment,Communication Services,2012,NASDAQ,"23,900",https://www.newscorp.com
MOH,"Molina Healthcare, Inc.",294.34,16.84B,37.54B,1.14B,57.20M,19.66,14.97,11.34,n/a,n/a,"694,809",306.22,306.00,292.62 - 308.10,272.69 - 423.92,0.59,Buy,371.15 (+26.1%),"Oct 23, 2024",Healthcare Plans,Healthcare,"Jul 2, 2003",NYSE,"18,000",https://www.molinahealthcare.com
EXPD,"Expeditors International of Washington, Inc.",120.16,16.82B,9.92B,732.91M,139.98M,5.12,23.47,21.89,$1.42 (1.18%),"Jun 3, 2024","756,000",120.77,120.96,120.00 - 121.22,111.20 - 131.59,0.97,Sell,115.20 (-4.13%),"Nov 5, 2024",Integrated Freight & Logistics,Industrials,1979,NYSE,"18,000",https://www.expeditors.com
KIM,Kimco Realty Corporation,24.89,16.80B,1.96B,354.14M,675.16M,0.53,47.03,35.37,$1.00 (4.02%),"Dec 5, 2024","3,144,612",24.70,24.72,24.55 - 24.95,17.57 - 25.19,1.48,Buy,24.08 (-3.25%),"Oct 31, 2024",REIT - Retail,Real Estate,"Nov 22, 1991",NYSE,660,https://www.kimcorealty.com
TER,"Teradyne, Inc.",102.58,16.71B,2.74B,513.17M,162.86M,3.14,32.66,26.48,$0.48 (0.47%),"Sep 5, 2024","3,090,741",104.00,106.52,102.25 - 105.26,90.24 - 163.21,1.51,Buy,141.46 (+37.9%),"Oct 23, 2024",Semiconductor Equipment & Materials,Technology,1960,NASDAQ,"6,500",https://www.teradyne.com
ALGN,"Align Technology, Inc.",223.69,16.70B,3.96B,441.57M,74.65M,5.86,38.15,22.60,n/a,n/a,"1,038,041",223.30,221.64,221.20 - 229.30,196.09 - 335.40,1.65,Hold,267.56 (+19.61%),"Oct 23, 2024",Medical Instruments & Supplies,Healthcare,1997,NASDAQ,"21,610",https://www.aligntech.com
DG,Dollar General Corporation,75.88,16.69B,39.68B,1.42B,219.92M,6.43,11.80,12.69,$2.36 (3.11%),"Oct 8, 2024","3,702,414",76.94,77.05,75.05 - 77.73,73.51 - 168.07,0.45,Hold,102.42 (+34.98%),"Dec 5, 2024",Discount Stores,Consumer Staples,1939,NYSE,"185,800",https://www.dollargeneral.com
UDR,"UDR, Inc.",44.31,16.52B,1.68B,122.76M,372.76M,0.37,118.74,95.74,$1.70 (3.84%),"Oct 10, 2024","3,211,598",44.51,44.55,43.99 - 44.66,32.37 - 47.55,0.85,Buy,43.74 (-1.29%),"Oct 30, 2024",REIT - Residential,Real Estate,1972,NYSE,"1,410",https://www.udr.com
BAX,Baxter International Inc.,31.96,16.32B,15.06B,108.00M,510.59M,0.21,134.25,13.84,$1.16 (3.63%),"Aug 30, 2024","4,847,244",31.75,31.70,31.60 - 32.25,31.60 - 44.01,0.60,Hold,41.40 (+29.54%),"Nov 8, 2024",Medical Instruments & Supplies,Healthcare,1931,NYSE,"60,000",https://www.baxter.com
NWSA,News Corporation,28.62,16.27B,10.16B,355.00M,568.53M,0.62,46.17,30.62,$0.20 (0.70%),"Sep 11, 2024","3,825,130",29.04,29.11,28.61 - 29.35,20.91 - 30.04,1.35,Strong Buy,36.25 (+26.66%),"Nov 7, 2024",Entertainment,Communication Services,2012,NASDAQ,"23,900",https://www.newscorp.com
HRL,Hormel Foods Corporation,29.21,16.02B,11.98B,780.78M,548.36M,1.43,20.48,17.76,$1.13 (3.88%),"Oct 15, 2024","3,406,343",30.33,30.41,29.18 - 30.68,28.51 - 36.86,0.25,Hold,32.67 (+11.85%),"Dec 4, 2024",Packaged Foods,Consumer Staples,1891,NYSE,"20,000",https://www.hormelfoods.com
MRO,Marathon Oil Corporation,28.59,15.99B,6.56B,1.33B,559.41M,2.32,12.32,12.79,$0.44 (1.54%),"Nov 15, 2024","5,087,266",28.79,28.74,28.49 - 29.06,21.81 - 30.06,2.16,Buy,31.12 (+8.85%),"Nov 6, 2024",Oil & Gas Exploration & Production,Energy,1887,NYSE,"1,681",https://www.marathonoil.com
EG,"Everest Group, Ltd.",371.33,15.96B,16.44B,2.74B,42.98M,63.93,5.81,6.23,$8.00 (2.15%),"Sep 16, 2024","355,523",368.48,366.50,367.36 - 372.52,343.76 - 417.92,0.63,Buy,434.20 (+16.93%),"Oct 30, 2024",Insurance - Reinsurance,Financials,"Oct 2, 1995",NYSE,"2,844",https://www.everestglobal.com
AVY,Avery Dennison Corporation,197.73,15.89B,8.68B,674.00M,80.35M,8.33,23.73,19.16,$3.52 (1.78%),"Dec 4, 2024","460,769",198.65,199.91,197.24 - 200.16,186.66 - 233.48,0.90,Buy,242.72 (+22.75%),"Oct 23, 2024",Packaging & Containers,Consumer Discretionary,1935,NYSE,"35,000",https://www.averydennison.com
TXT,Textron Inc.,84.91,15.75B,13.98B,881.00M,185.51M,4.55,18.61,13.76,$0.08 (0.09%),"Dec 13, 2024","799,959",85.92,86.10,84.87 - 86.99,74.13 - 97.34,1.24,Buy,101.56 (+19.61%),"Oct 24, 2024",Aerospace & Defense,Industrials,1923,NYSE,"35,000",https://www.textron.com
LNT,Alliant Energy Corporation,60.98,15.65B,3.97B,661.00M,256.60M,2.57,23.69,18.22,$1.92 (3.15%),"Oct 31, 2024","2,183,869",59.45,59.50,59.40 - 61.04,46.80 - 62.49,0.57,Buy,62.50 (+2.49%),"Oct 31, 2024",Utilities - Regulated Electric,Utilities,1917,NASDAQ,"5,442",https://www.alliantenergy.com
VTRS,Viatris Inc.,12.83,15.31B,15.05B,-883.30M,1.19B,-0.74,n/a,5.20,$0.48 (3.74%),"Aug 23, 2024","8,874,673",12.63,12.62,12.53 - 12.87,9.08 - 13.62,0.93,Hold,13.33 (+3.9%),"Nov 7, 2024",Drug Manufacturers - Specialty & Generic,Healthcare,1961,NASDAQ,"38,000",https://www.viatris.com
CF,"CF Industries Holdings, Inc.",87.07,15.15B,5.98B,1.16B,174.02M,6.29,13.84,13.63,$2.00 (2.30%),"Nov 15, 2024","1,973,715",85.91,85.24,85.67 - 89.41,69.13 - 90.86,0.96,Hold,87.45 (+0.44%),"Oct 30, 2024",Agricultural Inputs,Materials,"Aug 11, 2005",NYSE,"2,700",https://www.cfindustries.com
DOC,"Healthpeak Properties, Inc.",20.86,14.88B,2.56B,308.77M,713.44M,0.48,43.06,78.48,$1.20 (5.75%),"Nov 4, 2024","5,915,054",21.22,21.25,20.78 - 21.27,16.02 - 23.26,1.12,Buy,23.00 (+10.26%),"Oct 24, 2024",REIT - Healthcare Facilities,Real Estate,1985,NYSE,104,https://www.healthpeak.com
DPZ,"Domino's Pizza, Inc.",430.43,14.86B,4.67B,572.02M,34.53M,16.28,26.44,25.18,$6.04 (1.40%),"Dec 13, 2024","1,569,163",458.55,435.97,429.48 - 460.24,367.24 - 542.75,0.86,Buy,491.27 (+14.14%),"Oct 10, 2024",Restaurants,Consumer Discretionary,"Jul 13, 2004",NYSE,"11,200",https://www.ir.dominos.com
AMCR,Amcor plc,10.22,14.72B,13.55B,766.00M,1.44B,0.53,19.21,13.63,$0.51 (4.99%),"Nov 21, 2024","10,526,559",10.20,10.18,10.19 - 10.31,8.78 - 11.48,0.86,Hold,10.94 (+7.05%),"Oct 31, 2024",Packaging & Containers,Consumer Discretionary,1926,NYSE,"41,000",https://www.amcor.com
EVRG,"Evergy, Inc.",63.76,14.66B,5.78B,853.30M,229.98M,3.70,17.23,15.66,$2.57 (4.03%),"Aug 20, 2024","1,861,843",63.06,62.80,62.81 - 63.83,48.04 - 64.07,0.61,Buy,62.57 (-1.87%),"Nov 7, 2024",Utilities - Regulated Electric,Utilities,2017,NASDAQ,"4,658",https://investors.evergy.com
INCY,Incyte Corporation,75.87,14.62B,4.08B,32.48M,192.65M,0.15,449.98,13.47,n/a,n/a,"3,464,223",77.15,77.73,73.25 - 77.87,50.35 - 83.95,0.71,Buy,75.82 (-0.07%),"Oct 29, 2024",Biotechnology,Healthcare,"Nov 4, 1993",NASDAQ,"2,524",https://www.incyte.com
NDSN,Nordson Corporation,254.78,14.57B,2.66B,472.89M,57.18M,8.21,31.03,25.33,$3.12 (1.23%),"Aug 27, 2024","279,453",257.04,256.56,254.17 - 259.08,222.18 - 279.38,0.91,Strong Buy,303.00 (+18.93%),"Dec 11, 2024",Specialty Industrial Machinery,Industrials,1935,NASDAQ,"7,900",https://www.nordson.com
JBL,Jabil Inc.,128.26,14.47B,28.88B,1.39B,112.84M,11.17,11.48,14.76,$0.32 (0.25%),"Nov 15, 2024","1,070,235",127.62,128.96,126.86 - 129.14,95.85 - 156.94,1.24,Buy,143.50 (+11.88%),"Dec 12, 2024",Electronic Components,Technology,"Apr 29, 1993",NYSE,"236,000",https://www.jabil.com
MRNA,"Moderna, Inc.",36.85,14.18B,5.08B,-2.22B,384.82M,-5.82,n/a,n/a,n/a,n/a,"24,324,351",38.55,39.77,35.80 - 38.69,35.80 - 170.47,1.69,Hold,87.67 (+137.91%),"Nov 7, 2024",Biotechnology,Healthcare,"Dec 7, 2018",NASDAQ,"5,600",https://www.modernatx.com
BXP,"BXP, Inc.",78.53,13.85B,3.34B,363.05M,176.37M,2.30,34.15,42.79,$3.92 (4.99%),"Sep 30, 2024","1,379,591",79.16,79.47,77.48 - 79.16,52.61 - 90.11,1.20,Buy,80.57 (+2.6%),"Oct 29, 2024",REIT - Office,Real Estate,"Jun 18, 1997",NYSE,836,https://www.bxp.com
FFIV,"F5, Inc.",238.36,13.85B,2.82B,566.78M,58.09M,9.55,24.96,16.70,n/a,n/a,"491,028",241.74,242.05,238.20 - 242.87,159.01 - 250.46,1.05,Hold,233.56 (-2.01%),"Oct 28, 2024",Software - Infrastructure,Technology,"Jun 4, 1999",NASDAQ,"6,524",https://www.f5.com
DLTR,"Dollar Tree, Inc.",64.20,13.80B,30.97B,-1.07B,214.99M,-4.90,n/a,11.19,n/a,n/a,"19,787,099",66.12,65.67,64.10 - 66.39,60.49 - 151.22,0.87,Buy,89.22 (+38.97%),"Dec 4, 2024",Discount Stores,Consumer Staples,"Mar 6, 1995",NASDAQ,"211,826",https://www.dollartree.com
POOL,Pool Corporation,359.42,13.68B,5.33B,446.12M,38.06M,11.61,30.95,30.24,$4.80 (1.34%),"Nov 13, 2024","513,357",377.00,357.49,359.09 - 378.07,293.51 - 422.73,1.01,Hold,369.25 (+2.74%),"Oct 24, 2024",Industrial Distribution,Industrials,"Oct 12, 1995",NASDAQ,"6,000",https://www.poolcorp.com
REG,Regency Centers Corporation,73.66,13.42B,1.49B,390.03M,182.13M,2.12,34.68,36.55,$2.68 (3.64%),"Sep 12, 2024","2,712,629",73.88,73.66,73.52 - 74.13,56.51 - 75.26,1.22,Buy,76.31 (+3.6%),"Oct 28, 2024",REIT - Retail,Real Estate,"Oct 29, 1993",NASDAQ,502,https://www.regencycenters.com
SWKS,"Skyworks Solutions, Inc.",83.69,13.37B,4.18B,596.00M,159.72M,3.69,22.68,15.60,$2.80 (3.35%),"Aug 20, 2024","3,056,508",83.15,84.00,83.15 - 85.08,82.13 - 120.86,1.20,Hold,102.47 (+22.44%),"Nov 12, 2024",Semiconductors,Technology,"Mar 13, 1968",NASDAQ,"9,750",https://www.skyworksinc.com
EPAM,"EPAM Systems, Inc.",235.29,13.35B,4.64B,448.79M,56.72M,7.70,30.57,21.33,n/a,n/a,"851,559",242.86,244.86,233.35 - 243.27,169.43 - 317.50,1.46,Buy,263.75 (+12.1%),"Nov 7, 2024",Information Technology Services,Technology,"Feb 8, 2012",NYSE,"53,150",https://www.epam.com
TPR,"Tapestry, Inc.",57.23,13.34B,6.67B,807.60M,233.04M,3.45,16.59,12.36,$1.40 (2.45%),"Sep 6, 2024","4,444,757",58.00,57.82,56.45 - 58.26,30.15 - 58.49,1.56,Buy,58.33 (+1.92%),"Nov 7, 2024",Luxury Goods,Consumer Discretionary,"Oct 5, 2000",NYSE,"18,600",https://www.tapestry.com
RVTY,"Revvity, Inc.",109.52,13.33B,2.72B,254.30M,121.70M,2.06,52.34,21.65,$0.28 (0.26%),"Jan 17, 2025","1,817,390",115.24,116.05,109.22 - 117.54,86.30 - 129.50,1.06,Buy,129.40 (+18.15%),"Nov 4, 2024",Diagnostics & Research,Healthcare,1937,NYSE,"11,500",https://www.revvity.com
UHS,"Universal Health Services, Inc.",201.69,13.30B,15.42B,1.03B,65.97M,15.03,13.42,11.57,$0.80 (0.40%),"Sep 3, 2024","759,863",200.82,201.01,198.39 - 201.75,133.70 - 243.25,1.30,Buy,227.31 (+12.7%),"Oct 24, 2024",Medical Care Facilities,Healthcare,1978,NYSE,"96,700",https://www.uhs.com
SWK,"Stanley Black & Decker, Inc.",85.45,13.17B,15.38B,-205.00M,154.16M,-1.36,n/a,16.56,$3.28 (3.84%),"Nov 29, 2024","1,524,751",85.85,85.82,85.30 - 86.64,77.70 - 110.88,1.25,Hold,98.57 (+15.35%),"Oct 29, 2024",Tools & Accessories,Industrials,1843,NYSE,"50,500",https://www.stanleyblackanddecker.com
DVA,DaVita Inc.,160.33,13.15B,12.67B,827.68M,82.00M,9.24,17.34,14.73,n/a,n/a,"1,162,963",155.26,154.36,155.26 - 160.43,94.61 - 168.50,0.89,Hold,153.40 (-4.32%),"Oct 29, 2024",Medical Care Facilities,Healthcare,"Oct 31, 1995",NYSE,"70,000",https://www.davita.com
AKAM,"Akamai Technologies, Inc.",87.43,13.13B,3.97B,526.18M,150.23M,3.38,25.86,13.39,n/a,n/a,"2,574,125",88.67,88.35,86.78 - 89.56,86.78 - 129.17,0.68,Buy,116.29 (+33.01%),"Nov 7, 2024",Software - Infrastructure,Technology,"Oct 29, 1999",NASDAQ,"10,250",https://www.akamai.com
CHRW,"C.H. Robinson Worldwide, Inc.",110.19,13.03B,17.76B,347.36M,118.21M,2.89,38.11,23.45,$2.48 (2.25%),"Sep 6, 2024","992,094",111.26,111.48,110.03 - 111.51,65.00 - 113.10,0.84,Buy,107.47 (-2.47%),"Oct 30, 2024",Integrated Freight & Logistics,Industrials,"Oct 15, 1997",NASDAQ,"15,246",https://www.chrobinson.com
CPT,Camden Property Trust,119.77,12.97B,1.56B,344.38M,108.28M,3.17,37.75,76.43,$4.12 (3.44%),"Sep 30, 2024","864,415",119.73,120.35,118.79 - 120.85,86.50 - 127.69,0.92,Buy,119.83 (+0.05%),"Oct 31, 2024",REIT - Residential,Real Estate,"Jul 22, 1993",NYSE,"1,640",https://www.camdenliving.com
RL,Ralph Lauren Corporation,208.38,12.94B,6.74B,683.80M,62.10M,10.51,19.82,16.57,$3.30 (1.58%),"Sep 27, 2024","450,624",211.29,211.47,207.74 - 211.90,120.95 - 237.16,1.50,Buy,230.56 (+10.64%),"Nov 7, 2024",Apparel Manufacturing,Consumer Discretionary,"Jun 11, 1997",NYSE,"23,400",https://www.ralphlauren.com
TAP,Molson Coors Beverage Company,62.42,12.86B,11.68B,937.90M,206.01M,4.42,14.12,10.61,$1.76 (2.82%),"Aug 30, 2024","2,244,497",62.87,62.73,61.88 - 62.96,49.19 - 69.18,0.83,Hold,60.31 (-3.38%),"Nov 7, 2024",Beverages - Brewers,Consumer Staples,1873,NYSE,"16,500",https://www.molsoncoors.com
CPB,Campbell Soup Company,43.15,12.84B,9.64B,567.00M,297.62M,1.89,22.83,13.51,$1.48 (3.43%),"Oct 3, 2024","4,065,191",44.34,44.45,42.70 - 44.39,39.65 - 52.81,0.18,Hold,50.50 (+17.03%),"Dec 4, 2024",Packaged Foods,Consumer Staples,1869,NASDAQ,"14,400",https://www.campbellsoupcompany.com
CAG,"Conagra Brands, Inc.",26.70,12.74B,11.94B,494.30M,477.27M,1.02,26.16,10.19,$1.40 (5.24%),"Oct 31, 2024","10,673,750",27.51,27.45,26.21 - 27.51,26.21 - 33.24,0.33,Hold,31.63 (+18.46%),"Jan 2, 2025",Packaged Foods,Consumer Staples,1919,NYSE,"18,600",https://www.conagrabrands.com
BG,Bunge Global SA,90.60,12.65B,54.50B,1.15B,139.63M,7.96,11.38,10.52,$2.72 (3.00%),"Feb 18, 2025","3,252,657",88.48,88.06,88.30 - 92.16,82.18 - 114.92,0.65,Buy,118.00 (+30.24%),"Oct 30, 2024",Farm Products,Consumer Staples,1818,NYSE,"22,000",https://www.bunge.com
JKHY,"Jack Henry & Associates, Inc.",173.21,12.64B,2.25B,399.33M,72.96M,5.47,31.66,29.36,$2.20 (1.27%),"Sep 6, 2024","1,267,600",172.92,172.45,171.38 - 173.45,151.05 - 189.63,0.64,Buy,188.73 (+8.96%),"Nov 5, 2024",Information Technology Services,Technology,1976,NASDAQ,"7,120",https://www.jackhenry.com
APTV,Aptiv PLC,52.93,12.44B,19.73B,2.42B,235.04M,9.04,5.85,7.76,n/a,n/a,"5,822,887",53.96,54.03,52.15 - 54.15,52.15 - 91.66,1.82,Buy,86.38 (+63.2%),"Oct 31, 2024",Auto Parts,Consumer Discretionary,"Feb 5, 1999",NYSE,"154,000",https://www.aptiv.com
PAYC,"Paycom Software, Inc.",219.88,12.29B,1.82B,470.19M,55.89M,8.29,26.51,25.85,$1.50 (0.68%),"Nov 25, 2024","476,881",223.86,224.67,219.82 - 224.41,139.50 - 233.69,1.14,Hold,193.67 (-11.92%),"Oct 30, 2024",Software - Application,Technology,"Apr 15, 2014",NYSE,"7,308",https://www.paycom.com
ALB,Albemarle Corporation,103.53,12.17B,6.50B,-1.97B,117.54M,-16.75,n/a,n/a,$1.62 (1.57%),"Dec 13, 2024","2,134,842",102.00,102.10,99.58 - 103.61,71.97 - 153.54,1.55,Hold,114.81 (+10.9%),"Nov 6, 2024",Specialty Chemicals,Materials,"Feb 17, 1994",NYSE,"9,000",https://www.albemarle.com
ALLE,Allegion plc,139.76,12.15B,3.72B,572.00M,86.93M,6.50,21.51,18.42,$1.92 (1.37%),"Sep 20, 2024","751,476",140.43,141.32,139.24 - 141.32,103.19 - 156.10,1.12,Hold,144.60 (+3.46%),"Oct 24, 2024",Security & Protection Services,Industrials,2013,NYSE,"12,400",https://www.allegion.com
KMX,"CarMax, Inc.",78.03,12.09B,27.68B,417.52M,154.92M,2.65,29.40,23.22,n/a,n/a,"1,216,026",77.95,78.21,77.16 - 78.41,62.90 - 88.22,1.69,Buy,79.18 (+1.47%),"Dec 19, 2024",Auto & Truck Dealerships,Consumer Discretionary,"Feb 4, 1997",NYSE,"29,836",https://www.carmax.com
