symbol,name,price,market_cap,revenue_ttm,net_income_ttm,shares_out,eps_ttm,pe_ratio,forward_pe,dividend,ex_dividend_date,volume,open,previous_close,days_range,52_week_range,beta,analysts,price_target,earnings_date,industry,sector,ipo_date,stock_exchange,employees,website
CTRA,Coterra Energy Inc.,26.78,19.73B,5.50B,1.24B,736.61M,1.65,16.22,10.53,$0.84 (3.14%),"Nov 14, 2024","3,536,079",27.09,26.99,26.57 - 27.15,22.30 - 28.90,0.20,Strong Buy,32.31 (+20.65%),"Oct 31, 2024",Oil & Gas Exploration & Production,Energy,"Feb 7, 1990",NYSE,894,https://www.coterra.com
MAA,"Mid-America Apartment Communities, Inc.",163.16,19.57B,2.18B,517.46M,119.96M,4.43,36.81,39.92,$5.88 (3.60%),"Oct 15, 2024","391,151",161.94,161.98,161.49 - 163.67,121.51 - 167.39,0.87,Buy,167.24 (+2.5%),"Oct 30, 2024",REIT - Residential,Real Estate,"Jan 28, 1994",NYSE,"2,427",https://www.maac.com
BF.B,Brown-Forman Corporation,41.37,19.55B,4.09B,988.00M,472.66M,2.07,19.97,23.23,$0.87 (2.11%),"Sep 3, 2024","1,908,768",42.40,42.57,40.95 - 42.40,39.95 - 60.97,0.76,Hold,50.91 (+23.06%),"Dec 5, 2024",Beverages - Wineries & Distilleries,Consumer Staples,1870,NYSE,"5,700",https://www.brown-forman.com
ARE,"Alexandria Real Estate Equities, Inc.",111.75,19.53B,3.09B,282.55M,174.76M,1.64,67.94,34.95,$5.20 (4.65%),"Sep 30, 2024","868,070",111.82,112.04,110.88 - 112.19,102.89 - 135.45,1.18,Buy,130.10 (+16.42%),"Oct 21, 2024",REIT - Office,Real Estate,"May 27, 1997",NYSE,568,https://www.are.com
SNA,Snap-on Incorporated,371.35,19.50B,5.10B,1.04B,52.51M,19.45,19.09,18.74,$7.72 (2.08%),"Nov 21, 2024","190,542",369.01,370.64,367.66 - 372.03,252.98 - 372.94,0.95,Buy,345.40 (-6.99%),"Oct 17, 2024",Tools & Accessories,Industrials,1920,NYSE,"13,200",https://www.snapon.com
KEY,KeyCorp,19.66,19.49B,4.85B,5.00M,991.28M,0.00,"7,930.62",13.75,$0.82 (4.17%),"Aug 27, 2024","7,313,509",19.73,19.81,19.60 - 19.83,11.64 - 20.04,1.23,Buy,18.68 (-4.98%),"Oct 17, 2024",Banks - Regional,Financials,1825,NYSE,"17,692",https://www.key.com
JBHT,"J.B. Hunt Transport Services, Inc.",190.86,19.24B,12.24B,568.97M,100.83M,5.50,34.70,28.01,$1.72 (0.90%),"Nov 8, 2024","880,043",187.82,188.35,185.63 - 191.09,153.12 - 219.51,1.14,Buy,189.33 (-0.8%),"Jan 16, 2025",Integrated Freight & Logistics,Industrials,1961,NASDAQ,"34,718",https://www.jbhunt.com
LUV,Southwest Airlines Co.,31.96,19.17B,27.38B,-48.00M,599.74M,-0.08,n/a,20.77,$0.72 (2.25%),"Sep 4, 2024","4,950,203",31.88,32.43,31.80 - 32.37,23.58 - 35.18,1.15,Hold,30.09 (-5.85%),"Oct 24, 2024",Airlines,Industrials,1967,NYSE,"74,806",https://www.southwest.com
GEN,Gen Digital Inc.,30.90,19.04B,3.86B,624.00M,616.20M,0.99,31.26,13.33,$0.50 (1.62%),"Nov 18, 2024","2,628,486",30.63,30.62,30.49 - 30.94,19.08 - 30.94,1.05,Buy,27.80 (-10.03%),"Oct 30, 2024",Software - Infrastructure,Technology,1982,NASDAQ,"3,400",https://www.gendigital.com
BBY,"Best Buy Co., Inc.",88.48,19.00B,42.23B,1.27B,214.73M,5.85,15.13,13.41,$3.76 (4.25%),"Sep 19, 2024","10,554,610",86.56,93.03,83.81 - 88.90,68.67 - 103.71,1.49,Buy,103.41 (+16.87%),"Nov 26, 2024",Specialty Retail,Consumer Discretionary,1966,NYSE,"85,000",https://corporate.bestbuy.com
L,Loews Corporation,86.61,18.86B,17.22B,1.67B,217.78M,7.53,11.40,n/a,$0.25 (0.29%),"Aug 21, 2024","395,475",85.90,85.83,85.51 - 86.75,67.20 - 86.90,0.82,n/a,n/a,"Nov 4, 2024",Insurance - Property & Casualty,Financials,1969,NYSE,"12,280",https://www.loews.com
PODD,Insulet Corporation,266.42,18.69B,1.98B,420.90M,70.14M,5.74,46.45,72.37,n/a,n/a,"507,216",265.91,266.58,263.64 - 269.14,160.19 - 279.40,1.22,Buy,251.53 (-5.59%),"Nov 7, 2024",Medical Devices,Healthcare,"May 15, 2007",NASDAQ,"3,000",https://www.insulet.com
FDS,FactSet Research Systems Inc.,490.98,18.65B,2.20B,537.13M,37.99M,13.91,35.30,28.57,$4.16 (0.85%),"Aug 30, 2024","160,556",490.37,491.05,488.28 - 495.53,391.84 - 499.87,0.75,Sell,455.54 (-7.22%),"Dec 19, 2024",Financial Data & Stock Exchanges,Financials,"Jul 3, 1996",NYSE,"12,237",https://www.factset.com
BALL,Ball Corporation,62.37,18.61B,13.79B,4.19B,298.43M,13.40,4.65,18.26,$0.80 (1.28%),"Dec 2, 2024","905,245",62.44,62.46,61.85 - 62.51,53.69 - 71.32,0.90,Hold,69.67 (+11.7%),"Oct 31, 2024",Packaging & Containers,Consumer Discretionary,1880,NYSE,"21,000",https://www.ball.com
HOLX,"Hologic, Inc.",79.00,18.35B,3.99B,701.50M,232.27M,2.92,27.10,18.51,n/a,n/a,"1,818,058",80.00,79.73,78.59 - 80.18,67.59 - 84.67,0.99,Buy,89.91 (+13.81%),"Nov 4, 2024",Medical Instruments & Supplies,Healthcare,"Jun 21, 1990",NASDAQ,"6,990",https://www.hologic.com
DGX,Quest Diagnostics Incorporated,162.27,18.11B,9.54B,838.00M,111.62M,7.44,21.82,17.17,$3.00 (1.85%),"Oct 4, 2024","505,096",162.85,162.44,161.58 - 163.30,123.04 - 165.32,0.89,Buy,164.58 (+1.42%),"Oct 22, 2024",Diagnostics & Research,Healthcare,"Dec 17, 1996",NYSE,"48,000",https://www.questdiagnostics.com
PNR,Pentair plc,109.11,18.03B,4.09B,667.00M,165.23M,4.00,27.30,23.18,$0.92 (0.84%),"Oct 18, 2024","1,048,203",108.17,107.94,107.54 - 109.19,63.09 - 109.31,1.19,Buy,106.80 (-2.12%),"Oct 22, 2024",Specialty Industrial Machinery,Industrials,1966,NYSE,"10,500",https://www.pentair.com
NI,NiSource Inc.,38.25,17.85B,5.29B,740.80M,466.78M,1.64,23.30,20.84,$1.06 (2.77%),"Oct 31, 2024","1,301,976",37.98,37.95,37.86 - 38.28,24.80 - 38.28,0.51,Strong Buy,37.50 (-1.96%),"Oct 30, 2024",Utilities - Regulated Gas,Utilities,1912,NYSE,"7,411",https://www.nisource.com
VRSN,"VeriSign, Inc.",185.16,17.79B,1.54B,858.90M,96.10M,8.60,21.52,22.02,n/a,n/a,"710,280",182.45,181.91,181.97 - 185.31,167.05 - 220.91,0.91,Buy,218.00 (+17.74%),"Oct 24, 2024",Software - Infrastructure,Technology,"Jan 29, 1998",NASDAQ,908,https://www.verisign.com
GPC,Genuine Parts Company,127.90,17.78B,23.30B,1.09B,139.04M,7.76,16.48,15.41,$4.00 (3.13%),"Sep 6, 2024","679,953",128.65,129.47,127.34 - 128.84,112.74 - 164.45,0.93,Buy,134.29 (+5.0%),"Oct 22, 2024",Auto Parts,Consumer Discretionary,1928,NYSE,"60,000",https://www.genpt.com
TER,"Teradyne, Inc.",109.06,17.76B,2.74B,513.17M,162.86M,3.14,34.72,28.15,$0.48 (0.44%),"Nov 25, 2024","1,732,350",112.00,110.67,108.07 - 112.13,90.24 - 163.21,1.51,Buy,141.46 (+29.71%),"Oct 23, 2024",Semiconductor Equipment & Materials,Technology,1960,NASDAQ,"6,500",https://www.teradyne.com
TRMB,Trimble Inc.,72.37,17.67B,3.63B,1.48B,244.21M,5.97,12.12,24.32,n/a,n/a,"906,751",72.68,72.95,72.20 - 72.80,44.05 - 74.22,1.49,Buy,74.83 (+3.4%),"Nov 6, 2024",Scientific & Technical Instruments,Technology,"Jul 20, 1990",NASDAQ,"12,700",https://www.trimble.com
IEX,IDEX Corporation,232.02,17.57B,3.19B,490.40M,75.72M,6.45,35.97,27.80,$2.76 (1.19%),"Oct 11, 2024","401,328",235.27,236.06,231.05 - 235.65,189.51 - 246.36,0.95,Buy,241.14 (+3.93%),"Oct 29, 2024",Specialty Industrial Machinery,Industrials,"Jun 21, 1991",NYSE,"8,800",https://www.idexcorp.com
J,Jacobs Solutions Inc.,140.69,17.44B,11.50B,794.07M,123.97M,6.34,22.20,23.47,$1.16 (0.82%),"Oct 25, 2024","822,294",139.30,139.30,138.19 - 140.75,101.90 - 150.54,0.70,Buy,158.38 (+12.57%),"Nov 19, 2024",Engineering & Construction,Industrials,1947,NYSE,"60,000",https://www.jacobs.com
MAS,Masco Corporation,80.71,17.41B,7.88B,831.00M,215.75M,3.76,21.44,18.61,$1.16 (1.44%),"Nov 8, 2024","1,032,752",81.01,82.17,79.86 - 81.75,58.91 - 86.70,1.25,Buy,84.82 (+5.09%),"Oct 29, 2024",Building Products & Equipment,Industrials,1929,NYSE,"18,000",https://www.masco.com
HRL,Hormel Foods Corporation,31.62,17.34B,11.98B,780.78M,548.36M,1.43,22.17,19.31,$1.13 (3.58%),"Oct 15, 2024","1,819,339",31.36,31.43,31.23 - 31.71,28.51 - 36.86,0.25,Hold,32.33 (+2.25%),"Dec 4, 2024",Packaged Foods,Consumer Staples,1891,NYSE,"20,000",https://www.hormelfoods.com
NWS,News Corporation,32.01,17.25B,10.16B,355.00M,189.68M,0.62,51.64,33.04,$0.20 (0.62%),"Sep 11, 2024","660,071",32.21,32.12,31.86 - 32.21,22.21 - 32.75,1.35,Strong Buy,38.67 (+20.81%),"Nov 7, 2024",Entertainment,Communication Services,2012,NASDAQ,"23,900",https://www.newscorp.com
KIM,Kimco Realty Corporation,25.46,17.19B,1.96B,354.14M,675.16M,0.53,48.10,35.30,$1.00 (3.93%),"Dec 5, 2024","2,765,725",25.51,25.54,25.30 - 25.55,17.57 - 25.58,1.48,Buy,24.19 (-4.99%),"Oct 31, 2024",REIT - Retail,Real Estate,"Nov 22, 1991",NYSE,660,https://www.kimcorealty.com
UDR,"UDR, Inc.",45.94,17.12B,1.68B,122.76M,372.76M,0.37,123.11,98.80,$1.70 (3.70%),"Oct 10, 2024","1,253,619",45.63,45.57,45.40 - 46.13,32.85 - 47.55,0.85,Buy,43.74 (-4.79%),"Oct 30, 2024",REIT - Residential,Real Estate,1972,NYSE,"1,410",https://www.udr.com
EXPD,"Expeditors International of Washington, Inc.",121.65,17.03B,9.92B,732.91M,139.98M,5.12,23.73,22.13,$1.42 (1.17%),"Jun 3, 2024","676,760",122.68,122.39,120.95 - 122.68,111.20 - 131.59,0.97,Sell,118.67 (-2.45%),"Nov 5, 2024",Integrated Freight & Logistics,Industrials,1979,NYSE,"18,000",https://www.expeditors.com
ALGN,"Align Technology, Inc.",227.93,17.02B,3.96B,441.57M,74.65M,5.86,38.87,23.03,n/a,n/a,"1,565,381",237.26,240.52,226.52 - 237.48,196.09 - 335.40,1.65,Hold,267.56 (+17.39%),"Oct 23, 2024",Medical Instruments & Supplies,Healthcare,1997,NASDAQ,"21,610",https://www.aligntech.com
ULTA,"Ulta Beauty, Inc.",360.47,16.98B,11.32B,1.21B,47.11M,24.93,14.46,15.94,n/a,n/a,"840,457",360.00,362.65,353.85 - 363.50,318.17 - 574.76,1.33,Buy,425.56 (+18.06%),"Dec 5, 2024",Specialty Retail,Consumer Discretionary,"Oct 25, 2007",NASDAQ,"56,000",https://www.ulta.com
MOH,"Molina Healthcare, Inc.",296.84,16.98B,37.54B,1.14B,57.20M,19.66,15.10,11.44,n/a,n/a,"346,105",300.00,297.97,293.61 - 300.00,272.69 - 423.92,0.59,Buy,369.42 (+24.45%),"Oct 23, 2024",Healthcare Plans,Healthcare,"Jul 2, 2003",NYSE,"18,000",https://www.molinahealthcare.com
BAX,Baxter International Inc.,32.87,16.78B,15.06B,108.00M,510.59M,0.21,154.69,14.24,$1.04 (3.16%),"Nov 29, 2024","3,156,456",33.41,33.42,32.61 - 33.60,31.60 - 44.01,0.60,Hold,41.40 (+25.95%),"Nov 8, 2024",Medical Instruments & Supplies,Healthcare,1931,NYSE,"60,000",https://www.baxter.com
EG,"Everest Group, Ltd.",387.50,16.65B,16.44B,2.74B,42.98M,63.93,6.06,6.55,$8.00 (2.07%),"Sep 16, 2024","347,789",386.72,390.10,383.93 - 390.61,343.76 - 417.04,0.63,Buy,429.78 (+10.91%),"Oct 30, 2024",Insurance - Reinsurance,Financials,"Oct 2, 1995",NYSE,"2,844",https://www.everestglobal.com
NWSA,News Corporation,29.28,16.64B,10.16B,355.00M,568.41M,0.62,47.23,30.22,$0.20 (0.68%),"Sep 11, 2024","1,378,205",29.37,29.46,29.19 - 29.52,21.52 - 30.04,1.35,Strong Buy,38.67 (+23.81%),"Nov 7, 2024",Entertainment,Communication Services,2012,NASDAQ,"23,900",https://www.newscorp.com
AVY,Avery Dennison Corporation,204.62,16.44B,8.68B,674.00M,80.35M,8.33,24.56,19.83,$3.52 (1.71%),"Dec 4, 2024","431,725",207.50,207.94,204.48 - 207.74,188.92 - 233.48,0.90,Buy,242.72 (+18.62%),"Oct 23, 2024",Packaging & Containers,Consumer Discretionary,1935,NYSE,"35,000",https://www.averydennison.com
DG,Dollar General Corporation,74.64,16.41B,39.68B,1.42B,219.92M,6.43,11.61,12.52,$2.36 (3.16%),"Oct 8, 2024","2,678,453",75.83,76.59,74.20 - 76.24,72.12 - 168.07,0.45,Hold,101.89 (+36.51%),"Dec 5, 2024",Discount Stores,Consumer Staples,1939,NYSE,"185,800",https://www.dollargeneral.com
DPZ,"Domino's Pizza, Inc.",472.91,16.33B,4.67B,572.02M,34.53M,16.28,29.05,27.71,$6.04 (1.28%),"Dec 13, 2024","374,370",471.64,469.18,464.56 - 473.35,383.05 - 542.75,0.86,Buy,492.60 (+4.16%),"Oct 10, 2024",Restaurants,Consumer Discretionary,"Jul 13, 2004",NYSE,"11,200",https://www.ir.dominos.com
LNT,Alliant Energy Corporation,63.34,16.25B,3.97B,661.00M,256.60M,2.57,24.61,18.92,$1.92 (3.03%),"Oct 31, 2024","1,509,560",63.91,63.63,63.08 - 63.92,46.80 - 64.19,0.57,Buy,62.50 (-1.33%),"Oct 31, 2024",Utilities - Regulated Electric,Utilities,1917,NASDAQ,"5,442",https://www.alliantenergy.com
MRNA,"Moderna, Inc.",42.05,16.18B,5.08B,-2.22B,384.82M,-5.82,n/a,n/a,n/a,n/a,"7,145,898",42.76,43.66,41.47 - 43.30,35.80 - 170.47,1.69,Hold,82.07 (+95.17%),"Nov 7, 2024",Biotechnology,Healthcare,"Dec 7, 2018",NASDAQ,"5,600",https://www.modernatx.com
DOC,"Healthpeak Properties, Inc.",22.32,15.92B,2.56B,308.77M,713.44M,0.48,46.08,85.03,$1.20 (5.38%),"Nov 4, 2024","2,408,290",21.96,21.98,21.94 - 22.38,16.02 - 23.26,1.12,Buy,23.00 (+3.05%),"Oct 24, 2024",REIT - Healthcare Facilities,Real Estate,1985,NYSE,104,https://www.healthpeak.com
TXT,Textron Inc.,85.13,15.79B,13.98B,881.00M,185.51M,4.55,18.70,13.79,$0.08 (0.09%),"Dec 13, 2024","652,058",85.26,85.75,84.24 - 85.55,74.13 - 97.34,1.24,Buy,101.56 (+19.3%),"Jan 22, 2025",Aerospace & Defense,Industrials,1923,NYSE,"35,000",https://www.textron.com
VTRS,Viatris Inc.,13.08,15.61B,15.05B,-883.30M,1.19B,-0.74,n/a,5.30,$0.48 (3.67%),"Aug 23, 2024","6,371,740",13.33,13.36,12.94 - 13.33,9.08 - 13.62,0.93,Hold,13.33 (+1.91%),"Nov 7, 2024",Drug Manufacturers - Specialty & Generic,Healthcare,1961,NASDAQ,"38,000",https://www.viatris.com
CF,"CF Industries Holdings, Inc.",88.14,15.34B,5.98B,1.16B,174.02M,6.29,14.03,13.81,$2.00 (2.27%),"Nov 15, 2024","1,330,710",87.22,87.39,86.96 - 88.44,69.13 - 91.06,0.96,Hold,87.45 (-0.78%),"Oct 30, 2024",Agricultural Inputs,Materials,"Aug 11, 2005",NYSE,"2,700",https://www.cfindustries.com
JBL,Jabil Inc.,132.72,14.98B,28.88B,1.39B,112.84M,11.17,11.88,15.27,$0.32 (0.24%),"Nov 15, 2024","605,505",133.68,134.00,132.45 - 134.48,95.85 - 156.94,1.24,Buy,143.50 (+8.12%),"Dec 12, 2024",Electronic Components,Technology,"Apr 29, 1993",NYSE,"138,000",https://www.jabil.com
AMCR,Amcor plc,10.39,14.97B,13.55B,766.00M,1.44B,0.53,19.53,13.85,$0.51 (4.93%),"Nov 21, 2024","12,680,909",10.53,10.48,10.28 - 10.54,8.78 - 11.48,0.86,Hold,10.94 (+5.29%),"Oct 31, 2024",Packaging & Containers,Consumer Discretionary,1926,NYSE,"41,000",https://www.amcor.com
EVRG,"Evergy, Inc.",64.84,14.91B,5.78B,853.30M,229.98M,3.70,17.52,15.99,$2.60 (4.01%),"Nov 21, 2024","1,574,925",64.78,64.49,64.24 - 64.89,48.04 - 64.95,0.61,Buy,62.57 (-3.5%),"Nov 7, 2024",Utilities - Regulated Electric,Utilities,2017,NASDAQ,"4,658",https://investors.evergy.com
DLTR,"Dollar Tree, Inc.",69.12,14.86B,30.97B,-1.07B,214.99M,-4.90,n/a,12.07,n/a,n/a,"3,074,306",69.05,69.78,67.81 - 69.39,60.49 - 151.22,0.87,Buy,89.06 (+28.85%),"Dec 4, 2024",Discount Stores,Consumer Staples,"Mar 6, 1995",NASDAQ,"211,826",https://www.dollartree.com
NDSN,Nordson Corporation,258.73,14.79B,2.66B,472.89M,57.18M,8.21,31.51,25.72,$3.12 (1.21%),"Aug 27, 2024","265,080",262.75,263.62,256.35 - 263.58,222.18 - 279.38,0.91,Strong Buy,303.00 (+17.11%),"Dec 11, 2024",Specialty Industrial Machinery,Industrials,1935,NASDAQ,"7,900",https://www.nordson.com
FFIV,"F5, Inc.",251.92,14.77B,2.82B,566.78M,58.61M,9.55,26.38,17.66,n/a,n/a,"376,531",248.20,248.74,247.42 - 252.16,159.01 - 252.16,1.05,Hold,233.56 (-7.29%),"Oct 28, 2024",Software - Infrastructure,Technology,"Jun 4, 1999",NASDAQ,"6,557",https://www.f5.com
BXP,"BXP, Inc.",83.22,14.68B,3.34B,363.05M,176.37M,2.30,35.71,44.74,$3.92 (4.71%),"Sep 30, 2024","791,142",81.73,82.12,81.21 - 83.51,52.69 - 90.11,1.20,Buy,80.64 (-3.1%),"Oct 29, 2024",REIT - Office,Real Estate,"Jun 18, 1997",NYSE,836,https://www.bxp.com
INCY,Incyte Corporation,74.80,14.41B,4.08B,32.48M,192.65M,0.15,504.08,13.18,n/a,n/a,"1,420,244",74.14,73.52,73.13 - 74.95,50.35 - 83.95,0.71,Buy,75.47 (+0.9%),"Oct 29, 2024",Biotechnology,Healthcare,"Nov 4, 1993",NASDAQ,"2,524",https://www.incyte.com
POOL,Pool Corporation,378.54,14.41B,5.33B,446.12M,38.06M,11.61,32.57,31.82,$4.80 (1.27%),"Nov 13, 2024","346,854",386.07,390.03,375.28 - 386.07,293.51 - 422.73,1.01,Hold,369.25 (-2.45%),"Oct 24, 2024",Industrial Distribution,Industrials,"Oct 12, 1995",NASDAQ,"6,000",https://www.poolcorp.com
TPR,"Tapestry, Inc.",61.06,14.23B,6.67B,807.60M,233.04M,3.45,17.70,13.07,$1.40 (2.29%),"Sep 6, 2024","3,750,405",60.67,60.85,60.55 - 61.44,30.68 - 61.44,1.56,Buy,58.35 (-4.44%),"Nov 7, 2024",Luxury Goods,Consumer Discretionary,"Oct 5, 2000",NYSE,"18,600",https://www.tapestry.com
EPAM,"EPAM Systems, Inc.",248.67,14.10B,4.64B,448.79M,56.72M,7.70,32.31,22.54,n/a,n/a,"502,853",248.16,249.16,242.84 - 248.85,169.43 - 317.50,1.46,Buy,263.75 (+6.06%),"Nov 7, 2024",Information Technology Services,Technology,"Feb 8, 2012",NYSE,"53,150",https://www.epam.com
RVTY,"Revvity, Inc.",115.07,14.00B,2.72B,254.30M,121.70M,2.06,55.85,22.93,$0.28 (0.24%),"Jan 17, 2025","856,873",113.64,114.66,112.38 - 115.24,86.30 - 129.50,1.06,Buy,129.07 (+12.17%),"Nov 4, 2024",Diagnostics & Research,Healthcare,1937,NYSE,"11,500",https://www.revvity.com
AKAM,"Akamai Technologies, Inc.",93.10,13.99B,3.97B,526.18M,150.23M,3.38,27.54,14.24,n/a,n/a,"1,634,575",94.66,94.64,92.83 - 94.90,84.70 - 129.17,0.68,Buy,116.29 (+24.91%),"Nov 7, 2024",Software - Infrastructure,Technology,"Oct 29, 1999",NASDAQ,"10,250",https://www.akamai.com
CPB,The Campbell's Company,46.60,13.89B,9.64B,567.00M,298.11M,1.89,24.66,14.60,$1.48 (3.18%),"Oct 3, 2024","2,192,289",46.01,45.93,46.01 - 46.68,39.65 - 52.81,0.18,Hold,50.50 (+8.37%),"Dec 4, 2024",Packaged Foods,Consumer Staples,1869,NASDAQ,"14,400",https://www.campbellsoupcompany.com
RL,Ralph Lauren Corporation,223.24,13.86B,6.74B,683.80M,62.10M,10.51,21.23,17.75,$3.30 (1.48%),"Sep 27, 2024","714,705",218.25,220.00,216.82 - 223.78,125.25 - 237.16,1.50,Buy,230.56 (+3.28%),"Nov 7, 2024",Apparel Manufacturing,Consumer Discretionary,"Jun 11, 1997",NYSE,"23,400",https://www.ralphlauren.com
SWK,"Stanley Black & Decker, Inc.",89.54,13.80B,15.38B,-205.00M,154.16M,-1.36,n/a,17.45,$3.28 (3.66%),"Nov 29, 2024","1,088,246",89.93,92.52,88.68 - 90.39,77.70 - 110.88,1.25,Hold,98.57 (+10.09%),"Oct 29, 2024",Tools & Accessories,Industrials,1843,NYSE,"50,500",https://www.stanleyblackanddecker.com
SWKS,"Skyworks Solutions, Inc.",86.28,13.80B,4.18B,596.00M,159.92M,3.69,23.38,16.08,$2.80 (3.25%),"Aug 20, 2024","1,743,919",88.12,87.93,85.72 - 88.45,82.13 - 120.86,1.20,Hold,102.47 (+18.76%),"Nov 12, 2024",Semiconductors,Technology,"Mar 13, 1968",NASDAQ,"10,100",https://www.skyworksinc.com
DVA,DaVita Inc.,167.96,13.77B,12.67B,827.68M,82.00M,9.24,18.17,15.43,n/a,n/a,"371,327",166.50,166.99,165.01 - 168.79,98.26 - 169.12,0.89,Hold,153.40 (-8.67%),"Oct 29, 2024",Medical Care Facilities,Healthcare,"Oct 31, 1995",NYSE,"70,000",https://www.davita.com
REG,Regency Centers Corporation,75.00,13.66B,1.49B,390.03M,182.13M,2.12,35.26,37.13,$2.68 (3.58%),"Sep 12, 2024","691,348",74.13,74.02,73.84 - 75.10,56.51 - 75.26,1.22,Buy,76.31 (+1.75%),"Oct 28, 2024",REIT - Retail,Real Estate,"Oct 29, 1993",NASDAQ,502,https://www.regencycenters.com
CPT,Camden Property Trust,125.76,13.62B,1.56B,344.38M,108.28M,3.17,39.64,81.16,$4.12 (3.27%),"Sep 30, 2024","742,059",123.92,123.92,123.71 - 126.16,87.61 - 127.69,0.92,Buy,119.83 (-4.72%),"Oct 31, 2024",REIT - Residential,Real Estate,"Jul 22, 1993",NYSE,"1,640",https://www.camdenliving.com
UHS,"Universal Health Services, Inc.",206.09,13.59B,15.42B,1.03B,65.97M,15.03,13.71,11.90,$0.80 (0.39%),"Sep 3, 2024","754,931",199.59,199.21,198.84 - 206.71,133.70 - 243.25,1.30,Buy,222.38 (+7.9%),"Oct 24, 2024",Medical Care Facilities,Healthcare,1978,NYSE,"96,700",https://www.uhs.com
PAYC,"Paycom Software, Inc.",236.24,13.20B,1.82B,470.19M,55.89M,8.29,28.48,27.77,$1.50 (0.63%),"Nov 25, 2024","314,357",234.24,234.63,232.59 - 236.75,139.50 - 236.75,1.14,Hold,193.67 (-18.02%),"Oct 30, 2024",Software - Application,Technology,"Apr 15, 2014",NYSE,"7,308",https://www.paycom.com
KMX,"CarMax, Inc.",85.09,13.18B,27.68B,417.52M,154.92M,2.65,32.06,25.32,n/a,n/a,"1,250,045",83.51,85.15,83.18 - 85.25,62.90 - 88.22,1.69,Buy,79.18 (-6.95%),"Dec 19, 2024",Auto & Truck Dealerships,Consumer Discretionary,"Feb 4, 1997",NYSE,"29,836",https://www.carmax.com
CAG,"Conagra Brands, Inc.",27.49,13.12B,11.94B,494.30M,477.27M,1.02,26.91,10.48,$1.40 (5.09%),"Oct 31, 2024","4,343,993",27.54,27.45,27.39 - 27.75,26.21 - 33.24,0.33,Hold,31.63 (+15.06%),"Dec 19, 2024",Packaged Foods,Consumer Staples,1919,NYSE,"18,600",https://www.conagrabrands.com
APTV,Aptiv PLC,55.28,12.99B,19.73B,2.42B,235.04M,9.04,6.11,8.12,n/a,n/a,"3,617,165",55.48,57.13,54.92 - 56.01,51.47 - 91.66,1.82,Buy,85.06 (+53.87%),"Oct 31, 2024",Auto Parts,Consumer Discretionary,"Feb 5, 1999",NYSE,"154,000",https://www.aptiv.com
HST,"Host Hotels & Resorts, Inc.",18.31,12.80B,5.59B,721.00M,699.03M,1.02,17.86,20.45,$0.80 (4.37%),"Sep 30, 2024","6,225,301",18.32,18.42,18.25 - 18.47,15.71 - 21.31,1.34,Buy,21.32 (+16.44%),"Nov 6, 2024",REIT - Hotel & Motel,Real Estate,1927,NASDAQ,163,https://www.hosthotels.com
SJM,The J. M. Smucker Company,120.09,12.78B,8.83B,525.80M,106.41M,4.95,24.24,12.03,$4.32 (3.60%),"Nov 15, 2024","3,604,220",120.00,113.62,118.68 - 125.42,105.69 - 134.62,0.25,Buy,127.09 (+5.83%),"Nov 26, 2024",Packaged Foods,Consumer Staples,1897,NYSE,"9,000",https://www.jmsmucker.com
TAP,Molson Coors Beverage Company,61.41,12.65B,11.68B,937.90M,206.01M,4.42,13.89,10.44,$1.76 (2.87%),"Aug 30, 2024","1,654,820",60.70,60.67,60.36 - 61.55,49.19 - 69.18,0.83,Hold,60.57 (-1.37%),"Nov 7, 2024",Beverages - Brewers,Consumer Staples,1873,NYSE,"16,500",https://www.molsoncoors.com
JKHY,"Jack Henry & Associates, Inc.",173.10,12.63B,2.25B,399.33M,72.96M,5.47,31.64,29.34,$2.20 (1.27%),"Sep 6, 2024","574,637",172.67,172.39,171.83 - 173.38,153.23 - 189.63,0.64,Buy,188.73 (+9.03%),"Nov 5, 2024",Information Technology Services,Technology,1976,NASDAQ,"7,120",https://www.jackhenry.com
CHRW,"C.H. Robinson Worldwide, Inc.",106.36,12.57B,17.76B,347.36M,118.21M,2.89,36.85,22.68,$2.48 (2.33%),"Sep 6, 2024","1,430,771",107.71,107.54,105.80 - 108.11,65.00 - 113.10,0.84,Buy,107.47 (+1.04%),"Oct 30, 2024",Integrated Freight & Logistics,Industrials,"Oct 15, 1997",NASDAQ,"15,246",https://www.chrobinson.com
DAY,Dayforce Inc.,79.68,12.57B,1.69B,52.90M,157.70M,0.34,236.86,37.96,n/a,n/a,"4,598,960",81.00,81.80,79.39 - 81.68,47.08 - 82.69,1.27,Buy,81.56 (+2.36%),"Oct 30, 2024",Software - Application,Technology,"Apr 26, 2018",NYSE,"9,084",https://www.dayforce.com
ALB,Albemarle Corporation,106.79,12.55B,6.50B,-1.97B,117.54M,-16.75,n/a,n/a,$1.62 (1.52%),"Dec 13, 2024","1,674,861",108.51,109.98,106.37 - 109.65,71.97 - 153.54,1.55,Hold,114.81 (+7.51%),"Nov 6, 2024",Specialty Chemicals,Materials,"Feb 17, 1994",NYSE,"9,000",https://www.albemarle.com
